日期,省级,地区,面积,人口,确诊,疑似,治愈,死亡,现存确诊
2020-03-01,,柳州,1.6616017764860054,375.87,24,0,16,0,8
2020-03-01,,来宾,1.1865472446769973,209.97,11,0,4,0,7
2020-03-01,,桂林,2.4822627948914993,474.8,32,0,26,0,6
2020-03-01,,玉林,1.1249171974220027,548.74,11,0,7,0,4
2020-03-01,,南宁,1.946719079616504,666.16,55,0,52,0,3
2020-03-01,,贵港,0.9365181772125002,411.88,8,0,6,0,2
2020-03-01,,钦州,0.9832227984039995,307.97,8,0,7,0,1
2020-03-01,,梧州,1.1110087535665,288.22,5,0,5,0,0
2020-03-01,,贺州,1.0450802559519947,195.41,4,0,4,0,0
2020-03-01,,百色,3.214963220302003,346.68,3,0,3,0,0
2020-03-01,,西安,0.9904372905204973,846.78,120,0,101,1,18
2020-03-01,,渭南,1.2769465812264982,528.61,15,0,9,0,6
2020-03-01,,汉中,2.6152665041634964,341.62,26,0,22,0,4
2020-03-01,,安康,2.265394231443501,262.99,26,0,23,0,3
2020-03-01,,铜川,0.3850276387460003,83.44,8,0,6,0,2
2020-03-01,,咸阳,1.0151158926610002,489.48,17,0,16,0,1
2020-03-01,,宝鸡,1.7763265687969971,371.67,13,0,12,0,1
2020-03-01,,商洛,1.903245252419503,234.17,7,0,6,0,1
2020-03-01,,延安,3.7158056328815046,218.7,8,0,8,0,0
2020-03-01,,榆林,4.4128386881885024,335.14,3,0,3,0,0
2020-03-01,,韩城,-1,-1,1,0,1,0,0
2020-03-01,,杨凌,-1,-1,1,0,1,0,0
2020-03-01,,重庆,7.708797246292492,2884.62,576,0,442,6,128
2020-03-01,,万州区,-1,-1,118,0,89,4,25
2020-03-01,,綦江区,-1,-1,23,0,14,0,9
2020-03-01,,长寿区,-1,-1,22,0,14,0,8
2020-03-01,,潼南区,-1,-1,18,0,10,0,8
2020-03-01,,江北区,-1,-1,28,0,21,0,7
2020-03-01,,南岸区,-1,-1,15,0,8,0,7
2020-03-01,,垫江县,-1,-1,20,0,14,0,6
2020-03-01,,沙坪坝区,-1,-1,9,0,3,0,6
2020-03-01,,合川区,-1,-1,23,0,18,0,5
2020-03-01,,九龙坡区,-1,-1,21,0,15,1,5
2020-03-01,,奉节县,-1,-1,22,0,18,0,4
2020-03-01,,大足区,-1,-1,14,0,10,0,4
2020-03-01,,丰都县,-1,-1,10,0,6,0,4
2020-03-01,,云阳县,-1,-1,25,0,22,0,3
2020-03-01,,忠县,-1,-1,21,0,18,0,3
2020-03-01,,渝中区,-1,-1,20,0,17,0,3
2020-03-01,,两江新区,-1,-1,17,0,14,0,3
2020-03-01,,铜梁区,-1,-1,10,0,7,0,3
2020-03-01,,渝北区,-1,-1,17,0,15,0,2
2020-03-01,,石柱县,-1,-1,15,0,13,0,2
2020-03-01,,荣昌区,-1,-1,9,0,7,0,2
2020-03-01,,巴南区,-1,-1,6,0,4,0,2
2020-03-01,,涪陵区,-1,-1,5,0,3,0,2
2020-03-01,,开州区,-1,-1,21,0,19,1,1
2020-03-01,,巫溪县,-1,-1,14,0,13,0,1
2020-03-01,,巫山县,-1,-1,10,0,9,0,1
2020-03-01,,大渡口区,-1,-1,7,0,6,0,1
2020-03-01,,彭水县,-1,-1,2,0,1,0,1
2020-03-01,,璧山区,-1,-1,9,0,9,0,0
2020-03-01,,永川区,-1,-1,5,0,5,0,0
2020-03-01,,江津区,-1,-1,4,0,4,0,0
2020-03-01,,梁平区,-1,-1,4,0,4,0,0
2020-03-01,,高新区,-1,-1,4,0,4,0,0
2020-03-01,,黔江区,-1,-1,2,0,2,0,0
2020-03-01,,城口县,-1,-1,2,0,2,0,0
2020-03-01,,武隆区,-1,-1,1,0,1,0,0
2020-03-01,,秀山县,-1,-1,1,0,1,0,0
2020-03-01,,酉阳县,-1,-1,1,0,1,0,0
2020-03-01,,万盛经开区,-1,-1,1,0,1,0,0
2020-03-01,,昆明,1.8836785114719978,643.2,53,0,48,0,5
2020-03-01,,玉溪,1.3301567678604986,230.4,14,0,12,1,1
2020-03-01,,曲靖,2.602648463237001,585.5,13,0,12,0,1
2020-03-01,,保山,1.7043474102060021,250.6,9,0,8,0,1
2020-03-01,,德宏州,-1,-1,5,0,4,0,1
2020-03-01,,昭通,2.0531379306715007,521.3,25,0,25,0,0
2020-03-01,,西双版纳,1.6706045598835002,113.4,15,0,14,1,0
2020-03-01,,大理州,-1,-1,13,0,13,0,0
2020-03-01,,红河州,-1,-1,9,0,9,0,0
2020-03-01,,丽江,1.870422593126001,124.5,7,0,7,0,0
2020-03-01,,普洱,3.9023463142550066,254.3,4,0,4,0,0
2020-03-01,,楚雄州,-1,-1,4,0,4,0,0
2020-03-01,,文山州,-1,-1,2,0,2,0,0
2020-03-01,,临沧,2.095454217296998,243.0,1,0,1,0,0
2020-03-01,,上海,0.8780426080414991,2301.91,337,0,290,3,44
2020-03-01,,外地来沪人员,-1,-1,111,0,95,1,15
2020-03-01,,浦东新区,-1,-1,60,0,52,0,8
2020-03-01,,宝山区,-1,-1,21,0,15,0,6
2020-03-01,,徐汇区,-1,-1,18,0,16,0,2
2020-03-01,,静安区,-1,-1,16,0,14,0,2
2020-03-01,,松江区,-1,-1,14,0,12,0,2
2020-03-01,,嘉定区,-1,-1,9,0,7,0,2
2020-03-01,,黄浦区,-1,-1,6,0,4,0,2
2020-03-01,,闵行区,-1,-1,19,0,18,0,1
2020-03-01,,普陀区,-1,-1,11,0,10,0,1
2020-03-01,,奉贤区,-1,-1,9,0,8,0,1
2020-03-01,,虹口区,-1,-1,7,0,6,0,1
2020-03-01,,青浦区,-1,-1,6,0,5,0,1
2020-03-01,,金山区,-1,-1,4,0,3,0,1
2020-03-01,,崇明区,-1,-1,4,0,3,0,1
2020-03-01,,长宁区,-1,-1,13,0,13,0,0
2020-03-01,,杨浦区,-1,-1,9,0,9,0,0
2020-03-01,,晋中,1.667818538574502,324.94,37,0,28,0,9
2020-03-01,,大同,1.4844386774189957,331.81,12,0,8,0,4
2020-03-01,,晋城,0.9365472160749982,227.92,10,0,8,0,2
2020-03-01,,运城,1.4100644780725033,513.48,19,0,18,0,1
2020-03-01,,长治,1.4035109391819989,333.46,8,0,7,0,1
2020-03-01,,忻州,2.6118367327234995,306.75,7,0,6,0,1
2020-03-01,,太原,0.707277178398501,420.16,20,0,20,0,0
2020-03-01,,朔州,1.113396851633501,171.49,8,0,8,0,0
2020-03-01,,吕梁,2.1575578728975016,372.71,6,0,6,0,0
2020-03-01,,阳泉,0.46858106121750376,136.85,4,0,4,0,0
2020-03-01,,临汾,2.035111797173507,431.66,2,0,2,0,0
2020-03-01,,北京,1.7347041510244987,1961.2,413,0,276,8,129
2020-03-01,,朝阳区,-1,-1,71,0,0,0,71
2020-03-01,,海淀区,-1,-1,62,0,0,0,62
2020-03-01,,西城区,-1,-1,53,0,0,0,53
2020-03-01,,丰台区,-1,-1,42,0,3,0,39
2020-03-01,,大兴区,-1,-1,39,0,2,0,37
2020-03-01,,昌平区,-1,-1,29,0,0,0,29
2020-03-01,,外地来京人员,-1,-1,25,0,2,0,23
2020-03-01,,通州区,-1,-1,19,0,1,0,18
2020-03-01,,房山区,-1,-1,16,0,3,0,13
2020-03-01,,石景山区,-1,-1,14,0,1,0,13
2020-03-01,,东城区,-1,-1,13,0,1,0,12
2020-03-01,,顺义区,-1,-1,10,0,0,0,10
2020-03-01,,怀柔区,-1,-1,7,0,0,0,7
2020-03-01,,密云区,-1,-1,7,0,0,0,7
2020-03-01,,境外输入人员,-1,-1,2,0,0,0,2
2020-03-01,,门头沟区,-1,-1,3,0,2,0,1
2020-03-01,,延庆区,-1,-1,1,0,0,0,1
2020-03-01,,九江,1.7491073419035064,472.88,118,0,94,0,24
2020-03-01,,南昌,0.6831608252979983,504.26,230,0,207,0,23
2020-03-01,,上饶,2.104325891374505,657.97,123,0,111,0,12
2020-03-01,,新余,0.2902023827720005,113.89,130,0,120,0,10
2020-03-01,,萍乡,0.3498326164414998,185.45,33,0,25,0,8
2020-03-01,,抚州,1.7183845499360049,391.23,72,0,65,0,7
2020-03-01,,鹰潭,0.3276724127320001,112.49,18,0,12,0,6
2020-03-01,,赣州,3.5403323056869973,836.84,76,0,71,1,4
2020-03-01,,吉安,2.2975841324009996,481.03,22,0,18,0,4
2020-03-01,,景德镇,0.48908868519549653,158.75,6,0,3,0,3
2020-03-01,,宜春,1.7166022616724972,541.96,106,0,104,0,2
2020-03-01,,赣江新区,-1,-1,1,0,1,0,0
2020-03-01,,银川,0.7520282265240023,199.31,34,0,32,0,2
2020-03-01,,吴忠,1.609251224265504,127.38,28,0,27,0,1
2020-03-01,,中卫,1.3298011732364938,108.08,4,0,3,0,1
2020-03-01,,固原,1.1248352288439982,122.82,5,0,5,0,0
2020-03-01,,宁东,-1,-1,1,0,1,0,0
2020-03-01,,石嘴山,0.4159827066904967,72.55,1,0,1,0,0
2020-03-01,,遵义,2.8268377720425013,612.7,32,0,19,0,13
2020-03-01,,贵阳,0.7305142600200011,432.46,36,0,27,1,8
2020-03-01,,毕节,2.442968591783999,653.64,23,0,15,0,8
2020-03-01,,黔南州,2.3618951508790005,323.12,17,0,15,0,2
2020-03-01,,六盘水,0.8934352846005008,285.12,10,0,8,1,1
2020-03-01,,铜仁,1.6523493412045052,309.24,10,0,10,0,0
2020-03-01,,黔东南州,2.7416879305384976,348.06,10,0,10,0,0
2020-03-01,,安顺,0.8317617393965022,229.73,4,0,4,0,0
2020-03-01,,黔西南州,1.5062954715350025,280.59,4,0,4,0,0
2020-03-01,,拉萨,2.7689106824754957,55.94,1,0,1,0,0
2020-03-01,,西宁,0.736268710876999,220.87,15,0,15,0,0
2020-03-01,,海北州,3.2893505429809937,27.33,3,0,3,0,0
2020-03-02,,乌鲁木齐,1.5861411261050038,311.03,23,0,21,0,2
2020-03-02,,吐鲁番市,-1,-1,3,0,1,0,2
2020-03-02,,兵团第九师,-1,-1,4,0,2,1,1
2020-03-02,,昌吉州,-1,-1,4,0,3,0,1
2020-03-02,,兵团第八师石河子市,-1,-1,4,0,2,1,1
2020-03-02,,伊犁州,6.2924867302655,248.26,18,0,18,0,0
2020-03-02,,兵团第四师,-1,-1,10,0,9,1,0
2020-03-02,,巴州,-1,-1,3,0,3,0,0
2020-03-02,,兵团第十二师,-1,-1,3,0,3,0,0
2020-03-02,,兵团第六师五家渠市,-1,-1,2,0,2,0,0
2020-03-02,,兵团第七师,-1,-1,1,0,1,0,0
2020-03-02,,阿克苏地区,-1,-1,1,0,1,0,0
2020-03-02,,成都,1.134401803191499,1404.76,143,0,90,3,50
2020-03-02,,甘孜州,14.115807097912997,109.19,78,0,47,0,31
2020-03-02,,达州,1.5731934669675045,546.81,42,0,28,0,14
2020-03-02,,南充,1.1809376967214984,627.86,39,0,28,0,11
2020-03-02,,巴中,1.1742044561829978,328.38,24,0,16,0,8
2020-03-02,,德阳,0.5620572541579985,361.58,18,0,11,0,7
2020-03-02,,绵阳,1.9298029414195,461.39,22,0,16,0,6
2020-03-02,,广安,0.5964227038760007,320.55,30,0,25,0,5
2020-03-02,,泸州,1.1282759738965005,421.84,24,0,20,0,4
2020-03-02,,内江,0.499990622773,370.28,22,0,18,0,4
2020-03-02,,遂宁,0.5006303262270013,325.26,17,0,15,0,2
2020-03-02,,宜宾,1.224876962325,447.2,12,0,10,0,2
2020-03-02,,资阳,0.7463513648824996,366.51,4,0,2,0,2
2020-03-02,,凉山州,5.509447190631998,453.28,13,0,12,0,1
2020-03-02,,眉山,0.6724053871495027,295.05,8,0,7,0,1
2020-03-02,,雅安,1.4076354777390019,150.73,7,0,6,0,1
2020-03-02,,攀枝花,0.6748380059720019,121.41,16,0,16,0,0
2020-03-02,,自贡,0.4057862597929994,267.89,9,0,9,0,0
2020-03-02,,广元,1.5631298602035046,248.41,6,0,6,0,0
2020-03-02,,乐山,1.1888597836745,323.58,3,0,3,0,0
2020-03-02,,阿坝州,7.934765116265499,89.87,1,0,1,0,0
2020-03-02,,武汉,0.8062413439429955,978.54,49315,0,21349,2227,25739
2020-03-02,,孝感,0.8410346497719994,481.45,3518,0,2397,120,1001
2020-03-02,,黄冈,1.6441463076335003,616.21,2905,0,2260,116,529
2020-03-02,,鄂州,0.14848823766800043,104.87,1391,0,814,48,529
2020-03-02,,荆州,1.3174679891195022,569.17,1580,0,1096,48,436
2020-03-02,,随州,0.9163804206494958,216.22,1307,0,865,40,402
2020-03-02,,宜昌,2.0000146264559993,405.97,931,0,536,31,364
2020-03-02,,荆门,1.1651238165199984,287.37,927,0,622,39,266
2020-03-02,,襄阳,1.8830910377785035,550.03,1175,0,885,34,256
2020-03-02,,黄石,0.42822827296749916,242.93,1014,0,736,35,243
2020-03-02,,十堰,2.268015857141,334.08,672,0,459,7,206
2020-03-02,,仙桃,0.236260400900501,117.51,575,0,461,19,95
2020-03-02,,咸宁,0.9080128636579945,246.26,836,0,735,12,89
2020-03-02,,天门,0.24602922174950254,141.89,496,0,393,14,89
2020-03-02,,潜江,0.1880588291859997,94.63,198,0,122,9,67
2020-03-02,,恩施州,2.2553218187715105,329.03,252,0,193,4,55
2020-03-02,,神农架林区,0.30684608205349856,7.61,11,0,11,0,0
2020-03-02,,合肥,0.7141859100130005,570.2,174,0,153,1,20
2020-03-02,,阜阳,0.9757776378619952,760.0,155,0,145,0,10
2020-03-02,,蚌埠,0.5758134591680005,316.4,160,0,148,5,7
2020-03-02,,六安,1.7548455696660021,561.2,69,0,63,0,6
2020-03-02,,宿州,0.9683972246279956,535.3,41,0,37,0,4
2020-03-02,,马鞍山,0.16143111103550198,136.6,38,0,34,0,4
2020-03-02,,淮南,0.203485260952501,233.4,27,0,23,0,4
2020-03-02,,淮北,0.2658799498955006,211.4,27,0,24,0,3
2020-03-02,,滁州,1.2947145401510003,393.8,13,0,11,0,2
2020-03-02,,宣城,1.1576498477834996,253.3,6,0,4,0,2
2020-03-02,,亳州,0.8270503782710025,485.1,108,0,107,0,1
2020-03-02,,安庆,1.4469175857445025,531.1,83,0,82,0,1
2020-03-02,,芜湖,0.31862525966850364,226.3,34,0,33,0,1
2020-03-02,,池州,0.785251059631998,140.3,17,0,16,0,1
2020-03-02,,黄山,0.9039941829220032,135.9,9,0,8,0,1
2020-03-02,,铜陵,0.10055030118799782,72.4,29,0,29,0,0
2020-03-02,,兰州,1.3372283581845001,361.62,36,0,33,2,1
2020-03-02,,平凉,1.1011960941875036,206.8,9,0,8,0,1
2020-03-02,,定西,1.9421789714069975,269.86,9,0,8,0,1
2020-03-02,,庆阳,2.7257218799849983,221.12,3,0,2,0,1
2020-03-02,,天水,1.4049973696890026,326.25,12,0,12,0,0
2020-03-02,,甘南,3.5748597872480063,68.91,8,0,8,0,0
2020-03-02,,白银,2.0168245949220016,170.88,4,0,4,0,0
2020-03-02,,陇南,2.705466867290004,256.77,4,0,4,0,0
2020-03-02,,临夏,0.8013671206550016,194.67,3,0,3,0,0
2020-03-02,,张掖,4.020668615107509,119.95,2,0,2,0,0
2020-03-02,,金昌,0.7338372710840012,46.41,1,0,1,0,0
2020-03-02,,深圳,0.248247423231,1035.79,418,0,320,3,95
2020-03-02,,广州,0.6469918438460005,1270.08,346,0,264,1,81
2020-03-02,,佛山,0.33384726100150036,719.43,84,0,59,0,25
2020-03-02,,东莞,0.2182080035469986,822.02,99,0,74,1,24
2020-03-02,,珠海,0.4425482619165006,156.02,98,0,80,1,17
2020-03-02,,江门,1.0185152855954962,444.89,23,0,13,0,10
2020-03-02,,中山,0.1619640380069983,312.09,66,0,59,0,7
2020-03-02,,梅州,1.4134977831709985,424.01,16,0,12,0,4
2020-03-02,,茂名,1.0471913485020006,581.78,14,0,10,0,4
2020-03-02,,汕头,0.2916859417624988,539.1,25,0,22,0,3
2020-03-02,,湛江,1.3880598169125022,699.33,22,0,19,0,3
2020-03-02,,肇庆,1.3205938088554963,391.81,19,0,15,1,3
2020-03-02,,阳江,0.8144016433255046,242.18,14,0,11,0,3
2020-03-02,,惠州,1.0815242989990015,459.7,62,0,60,0,2
2020-03-02,,揭阳,0.49869732582999865,587.7,8,0,6,0,2
2020-03-02,,韶关,1.6478486001969945,282.66,10,0,9,0,1
2020-03-02,,清远,1.6904956149425052,369.84,12,0,12,0,0
2020-03-02,,汕尾,0.5330772671164967,293.57,5,0,5,0,0
2020-03-02,,潮州,0.2973764374529967,266.98,5,0,5,0,0
2020-03-02,,河源,1.3898848611100032,295.3,4,0,4,0,0
2020-03-02,,长春,2.319484886936002,767.71,45,0,40,0,5
2020-03-02,,通化,1.6926032857449946,232.52,6,0,3,0,3
2020-03-02,,白城,2.953236995455999,203.31,1,0,0,0,1
2020-03-02,,四平市,-1,-1,15,0,14,1,0
2020-03-02,,辽源,0.566505715986495,117.66,7,0,7,0,0
2020-03-02,,公主岭,-1,-1,6,0,6,0,0
2020-03-02,,吉林市,3.097404343899494,441.47,5,0,5,0,0
2020-03-02,,延边,4.784335375719999,227.16,5,0,5,0,0
2020-03-02,,松原,2.4063623718794944,288.11,2,0,2,0,0
2020-03-02,,梅河口,-1,-1,1,0,1,0,0
2020-03-02,,晋中,1.667818538574502,324.94,37,0,29,0,8
2020-03-02,,大同,1.4844386774189957,331.81,12,0,8,0,4
2020-03-02,,晋城,0.9365472160749982,227.92,10,0,8,0,2
2020-03-02,,运城,1.4100644780725033,513.48,19,0,18,0,1
2020-03-02,,忻州,2.6118367327234995,306.75,7,0,6,0,1
2020-03-02,,太原,0.707277178398501,420.16,20,0,20,0,0
2020-03-02,,长治,1.4035109391819989,333.46,8,0,8,0,0
2020-03-02,,朔州,1.113396851633501,171.49,8,0,8,0,0
2020-03-02,,吕梁,2.1575578728975016,372.71,6,0,6,0,0
2020-03-02,,阳泉,0.46858106121750376,136.85,4,0,4,0,0
2020-03-02,,临汾,2.035111797173507,431.66,2,0,2,0,0
2020-03-02,,哈尔滨,6.125849508329008,1063.6,198,0,140,4,54
2020-03-02,,鸡西,2.5951720613914993,186.22,46,0,35,0,11
2020-03-02,,双鸭山,2.5900156896994977,146.26,52,0,39,3,10
2020-03-02,,绥化,4.12071732358151,541.64,47,0,35,4,8
2020-03-02,,齐齐哈尔,5.060926421658509,536.7,43,0,34,1,8
2020-03-02,,大庆,2.473642073627001,290.45,26,0,18,1,7
2020-03-02,,牡丹江,4.393969358759507,279.87,14,0,9,0,5
2020-03-02,,七台河,0.7195899007434952,92.04,17,0,13,0,4
2020-03-02,,黑河,8.263022630529491,167.39,14,0,11,0,3
2020-03-02,,鹤岗,1.7530012561344945,105.87,5,0,4,0,1
2020-03-02,,佳木斯,3.8915782083295003,255.21,15,0,15,0,0
2020-03-02,,大兴安岭,8.533878235064,51.16,2,0,2,0,0
2020-03-02,,伊春,3.9424202262624957,114.81,1,0,1,0,0
2020-03-02,,莆田,0.48074749851548787,277.85,56,0,39,0,17
2020-03-02,,泉州,1.1190011779989992,812.85,47,0,40,0,7
2020-03-02,,南平,2.399761208545994,264.55,20,0,15,0,5
2020-03-02,,漳州,1.2856846996800129,481.0,20,0,16,0,4
2020-03-02,,宁德,1.5133104594024984,282.2,26,0,23,0,3
2020-03-02,,三明,2.075136110624997,250.34,14,0,12,0,2
2020-03-02,,福州,1.4951950843925017,711.54,72,0,70,1,1
2020-03-02,,厦门,0.1675914108190039,353.13,35,0,34,0,1
2020-03-02,,龙岩,1.7074158062009983,255.95,6,0,6,0,0
2020-03-02,,南京,0.6285515887520032,800.47,93,0,68,0,25
2020-03-02,,苏州,0.8204010219355032,1046.6,87,0,64,0,23
2020-03-02,,连云港,0.8159310723420018,439.39,48,0,37,0,11
2020-03-02,,淮安,0.9680673242109932,479.99,66,0,57,0,9
2020-03-02,,徐州,1.0985177138880005,858.05,79,0,71,0,8
2020-03-02,,无锡,0.43760370069250126,637.26,55,0,49,0,6
2020-03-02,,南通,1.0110616126635088,728.28,40,0,37,0,3
2020-03-02,,常州,0.4152884948464995,459.2,51,0,50,0,1
2020-03-02,,宿迁,0.8315742696999976,471.56,13,0,12,0,1
2020-03-02,,镇江,0.3662685055269993,311.34,12,0,11,0,1
2020-03-02,,泰州,0.5569458937815011,461.86,37,0,37,0,0
2020-03-02,,盐城,1.6632054867270014,726.02,27,0,27,0,0
2020-03-02,,扬州,0.6394090231379996,445.98,23,0,23,0,0
2020-03-02,,河池,2.986130517165998,336.92,28,0,10,1,17
2020-03-02,,防城港,0.5537452224420009,86.69,19,0,10,0,9
2020-03-02,,北海,0.4292243978265014,153.93,44,0,35,1,8
2020-03-02,,柳州,1.6616017764860054,375.87,24,0,16,0,8
2020-03-02,,来宾,1.1865472446769973,209.97,11,0,4,0,7
2020-03-02,,桂林,2.4822627948914993,474.8,32,0,28,0,4
2020-03-02,,玉林,1.1249171974220027,548.74,11,0,8,0,3
2020-03-02,,南宁,1.946719079616504,666.16,55,0,54,0,1
2020-03-02,,钦州,0.9832227984039995,307.97,8,0,7,0,1
2020-03-02,,贵港,0.9365181772125002,411.88,8,0,8,0,0
2020-03-02,,梧州,1.1110087535665,288.22,5,0,5,0,0
2020-03-02,,贺州,1.0450802559519947,195.41,4,0,4,0,0
2020-03-02,,百色,3.214963220302003,346.68,3,0,3,0,0
2020-03-02,,长沙,1.0862472032709996,704.41,242,0,185,2,55
2020-03-02,,岳阳,1.374898436918008,547.79,156,0,124,1,31
2020-03-02,,娄底,0.7416389596055009,378.56,76,0,62,0,14
2020-03-02,,株洲,1.0239977089955,385.56,80,0,69,0,11
2020-03-02,,常德,1.688557893216001,571.72,82,0,74,0,8
2020-03-02,,郴州,1.7393015396425038,458.18,39,0,35,0,4
2020-03-02,,邵阳,1.8866325375369994,707.18,102,0,100,1,1
2020-03-02,,益阳,1.1361539874714979,431.31,60,0,59,0,1
2020-03-02,,永州,2.0047602805180005,518.02,44,0,43,0,1
2020-03-02,,湘潭,0.4589445278504992,274.86,36,0,35,0,1
2020-03-02,,衡阳,1.3892263011195012,714.15,48,0,48,0,0
2020-03-02,,怀化,2.5197916401190015,474.19,40,0,40,0,0
2020-03-02,,湘西自治州,1.4278859414970004,254.78,8,0,8,0,0
2020-03-02,,张家界,0.8879335664680019,147.65,5,0,5,0,0
2020-03-02,,温州,1.4495038210134883,912.21,504,0,456,1,47
2020-03-02,,台州,1.1963781495364953,596.88,146,0,112,0,34
2020-03-02,,省十里丰监狱,-1,-1,36,0,5,0,31
2020-03-02,,宁波,1.2360499746855056,760.57,157,0,149,0,8
2020-03-02,,杭州,1.576297902280001,870.04,169,0,165,0,4
2020-03-02,,嘉兴,0.5530864839019942,450.17,45,0,41,0,4
2020-03-02,,绍兴,0.7713904373389949,491.22,42,0,38,0,4
2020-03-02,,衢州,0.818557118635503,212.27,14,0,12,0,2
2020-03-02,,金华,1.0131651361780083,536.16,55,0,54,0,1
2020-03-02,,境外输入人员,-1,-1,2,0,0,0,0,0,0,1,2
2020-03-02,,丽水,1.5881297976215025,211.7,17,0,17,0,0
2020-03-02,,舟山,1.2300514719260116,112.13,10,0,10,0,0
2020-03-02,,湖州,0.5493695484839975,289.35,10,0,10,0,0
2020-03-02,,信阳,1.8063222310380052,610.87,274,0,262,2,10
2020-03-02,,开封,0.6149629086720005,467.62,26,0,18,0,8
2020-03-02,,郑州,0.7436224701159972,862.65,157,0,146,5,6
2020-03-02,,周口,1.1653918402784944,895.32,76,0,69,1,6
2020-03-02,,南阳,2.560365251078001,1026.3,156,0,149,3,4
2020-03-02,,安阳,0.734454433476996,517.28,53,0,50,0,3
2020-03-02,,漯河,0.2624676266980011,254.41,35,0,33,0,2
2020-03-02,,濮阳,0.419488123707002,359.85,17,0,15,0,2
2020-03-02,,商丘,1.0476055076755006,736.25,91,0,87,3,1
2020-03-02,,新乡,0.8167292759264962,570.78,57,0,53,3,1
2020-03-02,,鹤壁,0.21324807764649992,156.91,19,0,18,0,1
2020-03-02,,济源,-1,-1,5,0,4,0,1
2020-03-02,,驻马店,1.4540129104849968,723.07,139,0,139,0,0
2020-03-02,,平顶山,0.7689777367460003,490.44,58,0,57,1,0
2020-03-02,,许昌,0.4862347905985042,430.72,39,0,38,1,0
2020-03-02,,焦作,0.5846726850570001,353.99,32,0,31,1,0
2020-03-02,,洛阳,1.4903102682595049,654.95,31,0,30,1,0
2020-03-02,,三门峡,0.9729644635124955,223.39,7,0,6,1,0
2020-03-02,,锡林郭勒盟,22.659345156832504,102.8,9,0,3,0,6
2020-03-02,,包头,2.998206280194504,265.04,11,0,8,0,3
2020-03-02,,呼和浩特,1.8269307125374956,286.66,7,0,4,0,3
2020-03-02,,通辽,6.62317219217999,313.92,7,0,4,0,3
2020-03-02,,呼伦贝尔,31.498843800391494,254.93,7,0,5,0,2
2020-03-02,,鄂尔多斯,9.071011100066507,194.07,11,0,10,0,1
2020-03-02,,赤峰,9.544249523424511,434.12,9,0,8,0,1
2020-03-02,,巴彦淖尔,6.992892146592011,166.99,8,0,7,0,1
2020-03-02,,乌兰察布,5.910194737302002,214.36,3,0,2,0,1
2020-03-02,,乌海市,0.1942287268849939,53.29,2,0,2,0,0
2020-03-02,,兴安盟,6.3116546912065035,161.33,1,0,1,0,0
2020-03-02,,唐山,1.5434797901170012,757.73,58,0,50,1,7
2020-03-02,,张家口,3.932375299568003,434.55,41,0,35,0,6
2020-03-02,,石家庄,1.446633158582498,1016.38,29,0,27,0,2
2020-03-02,,邯郸,1.2127456251975053,917.47,32,0,31,0,1
2020-03-02,,沧州,1.4861333201364904,713.41,48,0,45,3,0
2020-03-02,,保定,2.3095725617825056,1119.44,32,0,32,0,0
2020-03-02,,廊坊,0.6674507153039924,435.88,30,0,30,0,0
2020-03-02,,邢台,1.2648502546879965,710.41,23,0,22,1,0
2020-03-02,,秦皇岛,0.9330899534014897,298.76,10,0,9,1,0
2020-03-02,,衡水,0.9025139755064983,434.08,8,0,8,0,0
2020-03-02,,承德,4.246303427033511,347.32,7,0,7,0,0
2020-03-02,,西安,0.9904372905204973,846.78,120,0,104,1,15
2020-03-02,,渭南,1.2769465812264982,528.61,15,0,10,0,5
2020-03-02,,汉中,2.6152665041634964,341.62,26,0,22,0,4
2020-03-02,,安康,2.265394231443501,262.99,26,0,25,0,1
2020-03-02,,咸阳,1.0151158926610002,489.48,17,0,16,0,1
2020-03-02,,宝鸡,1.7763265687969971,371.67,13,0,12,0,1
2020-03-02,,铜川,0.3850276387460003,83.44,8,0,7,0,1
2020-03-02,,商洛,1.903245252419503,234.17,7,0,6,0,1
2020-03-02,,延安,3.7158056328815046,218.7,8,0,8,0,0
2020-03-02,,榆林,4.4128386881885024,335.14,3,0,3,0,0
2020-03-02,,韩城,-1,-1,1,0,1,0,0
2020-03-02,,杨凌,-1,-1,1,0,1,0,0
2020-03-02,,待明确地区,-1,-1,0,0,0,0,0,1,2,267,2,0,2,8,0,-1,-4,-275,-2
2020-03-02,,上海,0.8780426080414991,2301.91,337,0,292,3,42
2020-03-02,,外地来沪人员,-1,-1,111,0,95,1,15
2020-03-02,,浦东新区,-1,-1,60,0,52,0,8
2020-03-02,,宝山区,-1,-1,21,0,15,0,6
2020-03-02,,徐汇区,-1,-1,18,0,16,0,2
2020-03-02,,静安区,-1,-1,16,0,14,0,2
2020-03-02,,松江区,-1,-1,14,0,12,0,2
2020-03-02,,嘉定区,-1,-1,9,0,7,0,2
2020-03-02,,黄浦区,-1,-1,6,0,4,0,2
2020-03-02,,闵行区,-1,-1,19,0,18,0,1
2020-03-02,,普陀区,-1,-1,11,0,10,0,1
2020-03-02,,奉贤区,-1,-1,9,0,8,0,1
2020-03-02,,虹口区,-1,-1,7,0,6,0,1
2020-03-02,,青浦区,-1,-1,6,0,5,0,1
2020-03-02,,金山区,-1,-1,4,0,3,0,1
2020-03-02,,崇明区,-1,-1,4,0,3,0,1
2020-03-02,,长宁区,-1,-1,13,0,13,0,0
